transaction_id;transaction_date;transaction_time;store_id;store_location;product_id;transaction_qty;unit_price;product_category;product_type;product_detail;Size;Total_bill;Month Name;Day Name;Hour;Day of Week;Month
111199;29/05/2023;08:34:37;5;Lower Manhattan;45;1;3;Tea;Brewed herbal tea;Peppermint;Large;3;May;Monday;8;1;5
111864;29/05/2023;17:14:18;5;Lower Manhattan;45;1;3;Tea;Brewed herbal tea;Peppermint;Large;3;May;Monday;17;1;5
113200;31/05/2023;08:07:13;5;Lower Manhattan;45;1;3;Tea;Brewed herbal tea;Peppermint;Large;3;May;Wednesday;8;3;5
113888;31/05/2023;16:38:12;5;Lower Manhattan;45;1;3;Tea;Brewed herbal tea;Peppermint;Large;3;May;Wednesday;16;3;5
80418;01/05/2023;07:12:10;5;Lower Manhattan;45;1;3;Tea;Brewed herbal tea;Peppermint;Large;3;May;Monday;7;1;5
81482;02/05/2023;07:59:01;5;Lower Manhattan;45;1;3;Tea;Brewed herbal tea;Peppermint;Large;3;May;Tuesday;7;2;5
82503;03/05/2023;07:04:09;5;Lower Manhattan;45;1;3;Tea;Brewed herbal tea;Peppermint;Large;3;May;Wednesday;7;3;5
82514;03/05/2023;07:17:23;5;Lower Manhattan;45;1;3;Tea;Brewed herbal tea;Peppermint;Large;3;May;Wednesday;7;3;5
83588;04/05/2023;07:20:19;5;Lower Manhattan;45;1;3;Tea;Brewed herbal tea;Peppermint;Large;3;May;Thursday;7;4;5
84612;05/05/2023;07:26:29;5;Lower Manhattan;45;1;3;Tea;Brewed herbal tea;Peppermint;Large;3;May;Friday;7;5;5
85688;06/05/2023;07:34:45;5;Lower Manhattan;45;1;3;Tea;Brewed herbal tea;Peppermint;Large;3;May;Saturday;7;6;5
90171;10/05/2023;07:38:09;5;Lower Manhattan;45;1;3;Tea;Brewed herbal tea;Peppermint;Large;3;May;Wednesday;7;3;5
90214;10/05/2023;07:55:01;5;Lower Manhattan;45;1;3;Tea;Brewed herbal tea;Peppermint;Large;3;May;Wednesday;7;3;5
91274;11/05/2023;07:16:00;5;Lower Manhattan;45;1;3;Tea;Brewed herbal tea;Peppermint;Large;3;May;Thursday;7;4;5
92388;12/05/2023;07:48:44;5;Lower Manhattan;45;1;3;Tea;Brewed herbal tea;Peppermint;Large;3;May;Friday;7;5;5
93327;13/05/2023;07:38:28;5;Lower Manhattan;45;1;3;Tea;Brewed herbal tea;Peppermint;Large;3;May;Saturday;7;6;5
93371;13/05/2023;07:56:16;5;Lower Manhattan;45;1;3;Tea;Brewed herbal tea;Peppermint;Large;3;May;Saturday;7;6;5
94444;14/05/2023;07:47:29;5;Lower Manhattan;45;1;3;Tea;Brewed herbal tea;Peppermint;Large;3;May;Sunday;7;0;5
95554;15/05/2023;07:05:56;5;Lower Manhattan;45;1;3;Tea;Brewed herbal tea;Peppermint;Large;3;May;Monday;7;1;5
98042;17/05/2023;07:42:17;5;Lower Manhattan;45;1;3;Tea;Brewed herbal tea;Peppermint;Large;3;May;Wednesday;7;3;5
100196;19/05/2023;07:15:52;5;Lower Manhattan;45;1;3;Tea;Brewed herbal tea;Peppermint;Large;3;May;Friday;7;5;5
101365;20/05/2023;07:55:17;5;Lower Manhattan;45;1;3;Tea;Brewed herbal tea;Peppermint;Large;3;May;Saturday;7;6;5
106919;25/05/2023;07:33:37;5;Lower Manhattan;45;1;3;Tea;Brewed herbal tea;Peppermint;Large;3;May;Thursday;7;4;5
107937;26/05/2023;07:13:47;5;Lower Manhattan;45;1;3;Tea;Brewed herbal tea;Peppermint;Large;3;May;Friday;7;5;5
112072;30/05/2023;07:04:09;5;Lower Manhattan;45;1;3;Tea;Brewed herbal tea;Peppermint;Large;3;May;Tuesday;7;2;5
113107;31/05/2023;07:16:00;5;Lower Manhattan;45;1;3;Tea;Brewed herbal tea;Peppermint;Large;3;May;Wednesday;7;3;5
113139;31/05/2023;07:38:28;5;Lower Manhattan;45;1;3;Tea;Brewed herbal tea;Peppermint;Large;3;May;Wednesday;7;3;5
80453;01/05/2023;08:00:39;8;Hell's Kitchen;45;1;3;Tea;Brewed herbal tea;Peppermint;Large;3;May;Monday;8;1;5
80508;01/05/2023;09:07:13;8;Hell's Kitchen;45;1;3;Tea;Brewed herbal tea;Peppermint;Large;3;May;Monday;9;1;5
80527;01/05/2023;09:22:17;8;Hell's Kitchen;45;1;3;Tea;Brewed herbal tea;Peppermint;Large;3;May;Monday;9;1;5
80813;01/05/2023;12:55:36;8;Hell's Kitchen;45;1;3;Tea;Brewed herbal tea;Peppermint;Large;3;May;Monday;12;1;5
81255;01/05/2023;17:25:59;8;Hell's Kitchen;45;1;3;Tea;Brewed herbal tea;Peppermint;Large;3;May;Monday;17;1;5
81999;02/05/2023;14:41:12;8;Hell's Kitchen;45;1;3;Tea;Brewed herbal tea;Peppermint;Large;3;May;Tuesday;14;2;5
82702;03/05/2023;10:58:20;8;Hell's Kitchen;45;1;3;Tea;Brewed herbal tea;Peppermint;Large;3;May;Wednesday;10;3;5
82878;03/05/2023;12:40:55;8;Hell's Kitchen;45;1;3;Tea;Brewed herbal tea;Peppermint;Large;3;May;Wednesday;12;3;5
83549;03/05/2023;19:36:03;8;Hell's Kitchen;45;1;3;Tea;Brewed herbal tea;Peppermint;Large;3;May;Wednesday;19;3;5
84402;04/05/2023;17:26:44;8;Hell's Kitchen;45;1;3;Tea;Brewed herbal tea;Peppermint;Large;3;May;Thursday;17;4;5
84538;04/05/2023;18:57:24;8;Hell's Kitchen;45;1;3;Tea;Brewed herbal tea;Peppermint;Large;3;May;Thursday;18;4;5
84852;05/05/2023;11:18:29;8;Hell's Kitchen;45;1;3;Tea;Brewed herbal tea;Peppermint;Large;3;May;Friday;11;5;5
84867;05/05/2023;11:25:30;8;Hell's Kitchen;45;1;3;Tea;Brewed herbal tea;Peppermint;Large;3;May;Friday;11;5;5
85012;05/05/2023;12:46:57;8;Hell's Kitchen;45;1;3;Tea;Brewed herbal tea;Peppermint;Large;3;May;Friday;12;5;5
85120;05/05/2023;13:57:57;8;Hell's Kitchen;45;1;3;Tea;Brewed herbal tea;Peppermint;Large;3;May;Friday;13;5;5
85439;05/05/2023;17:15:35;8;Hell's Kitchen;45;1;3;Tea;Brewed herbal tea;Peppermint;Large;3;May;Friday;17;5;5
85858;06/05/2023;11:01:20;8;Hell's Kitchen;45;1;3;Tea;Brewed herbal tea;Peppermint;Large;3;May;Saturday;11;6;5
86105;06/05/2023;14:03:12;8;Hell's Kitchen;45;1;3;Tea;Brewed herbal tea;Peppermint;Large;3;May;Saturday;14;6;5
86894;07/05/2023;08:34:54;8;Hell's Kitchen;45;1;3;Tea;Brewed herbal tea;Peppermint;Large;3;May;Sunday;8;0;5
87025;07/05/2023;09:29:10;8;Hell's Kitchen;45;1;3;Tea;Brewed herbal tea;Peppermint;Large;3;May;Sunday;9;0;5
87206;07/05/2023;10:40:58;8;Hell's Kitchen;45;1;3;Tea;Brewed herbal tea;Peppermint;Large;3;May;Sunday;10;0;5
87283;07/05/2023;11:15:51;8;Hell's Kitchen;45;1;3;Tea;Brewed herbal tea;Peppermint;Large;3;May;Sunday;11;0;5
87631;07/05/2023;18:37:56;8;Hell's Kitchen;45;1;3;Tea;Brewed herbal tea;Peppermint;Large;3;May;Sunday;18;0;5
87899;08/05/2023;08:16:38;8;Hell's Kitchen;45;1;3;Tea;Brewed herbal tea;Peppermint;Large;3;May;Monday;8;1;5
88133;08/05/2023;09:56:19;8;Hell's Kitchen;45;1;3;Tea;Brewed herbal tea;Peppermint;Large;3;May;Monday;9;1;5
88387;08/05/2023;12:08:58;8;Hell's Kitchen;45;1;3;Tea;Brewed herbal tea;Peppermint;Large;3;May;Monday;12;1;5
89354;09/05/2023;09:50:02;8;Hell's Kitchen;45;1;3;Tea;Brewed herbal tea;Peppermint;Large;3;May;Tuesday;9;2;5
90060;10/05/2023;06:53:33;8;Hell's Kitchen;45;1;3;Tea;Brewed herbal tea;Peppermint;Large;3;May;Wednesday;6;3;5
90101;10/05/2023;07:09:32;8;Hell's Kitchen;45;1;3;Tea;Brewed herbal tea;Peppermint;Large;3;May;Wednesday;7;3;5
90569;10/05/2023;10:09:50;8;Hell's Kitchen;45;1;3;Tea;Brewed herbal tea;Peppermint;Large;3;May;Wednesday;10;3;5
90791;10/05/2023;12:32:10;8;Hell's Kitchen;45;1;3;Tea;Brewed herbal tea;Peppermint;Large;3;May;Wednesday;12;3;5
90997;10/05/2023;16:19:24;8;Hell's Kitchen;45;1;3;Tea;Brewed herbal tea;Peppermint;Large;3;May;Wednesday;16;3;5
91047;10/05/2023;17:11:07;8;Hell's Kitchen;45;1;3;Tea;Brewed herbal tea;Peppermint;Large;3;May;Wednesday;17;3;5
91530;11/05/2023;09:05:37;8;Hell's Kitchen;45;1;3;Tea;Brewed herbal tea;Peppermint;Large;3;May;Thursday;9;4;5
91867;11/05/2023;12:13:03;8;Hell's Kitchen;45;1;3;Tea;Brewed herbal tea;Peppermint;Large;3;May;Thursday;12;4;5
91904;11/05/2023;12:55:10;8;Hell's Kitchen;45;1;3;Tea;Brewed herbal tea;Peppermint;Large;3;May;Thursday;12;4;5
92252;12/05/2023;06:34:34;8;Hell's Kitchen;45;1;3;Tea;Brewed herbal tea;Peppermint;Large;3;May;Friday;6;5;5
93017;12/05/2023;14:31:57;8;Hell's Kitchen;45;1;3;Tea;Brewed herbal tea;Peppermint;Large;3;May;Friday;14;5;5
93078;12/05/2023;15:58:56;8;Hell's Kitchen;45;1;3;Tea;Brewed herbal tea;Peppermint;Large;3;May;Friday;15;5;5
94402;13/05/2023;20:31:34;8;Hell's Kitchen;45;1;3;Tea;Brewed herbal tea;Peppermint;Large;3;May;Saturday;20;6;5
94856;14/05/2023;09:43:36;8;Hell's Kitchen;45;1;3;Tea;Brewed herbal tea;Peppermint;Large;3;May;Sunday;9;0;5
94858;14/05/2023;09:44:29;8;Hell's Kitchen;45;1;3;Tea;Brewed herbal tea;Peppermint;Large;3;May;Sunday;9;0;5
94971;14/05/2023;10:17:54;8;Hell's Kitchen;45;1;3;Tea;Brewed herbal tea;Peppermint;Large;3;May;Sunday;10;0;5
95302;14/05/2023;15:38:59;8;Hell's Kitchen;45;1;3;Tea;Brewed herbal tea;Peppermint;Large;3;May;Sunday;15;0;5
95810;15/05/2023;08:42:23;8;Hell's Kitchen;45;1;3;Tea;Brewed herbal tea;Peppermint;Large;3;May;Monday;8;1;5
95817;15/05/2023;08:44:57;8;Hell's Kitchen;45;1;3;Tea;Brewed herbal tea;Peppermint;Large;3;May;Monday;8;1;5
96238;15/05/2023;11:33:33;8;Hell's Kitchen;45;1;3;Tea;Brewed herbal tea;Peppermint;Large;3;May;Monday;11;1;5
99901;18/05/2023;16:16:09;8;Hell's Kitchen;45;1;3;Tea;Brewed herbal tea;Peppermint;Large;3;May;Thursday;16;4;5
100042;18/05/2023;19:32:30;8;Hell's Kitchen;45;1;3;Tea;Brewed herbal tea;Peppermint;Large;3;May;Thursday;19;4;5
100319;19/05/2023;07:58:30;8;Hell's Kitchen;45;1;3;Tea;Brewed herbal tea;Peppermint;Large;3;May;Friday;7;5;5
100563;19/05/2023;09:23:56;8;Hell's Kitchen;45;1;3;Tea;Brewed herbal tea;Peppermint;Large;3;May;Friday;9;5;5
101109;19/05/2023;16:18:34;8;Hell's Kitchen;45;1;3;Tea;Brewed herbal tea;Peppermint;Large;3;May;Friday;16;5;5
101629;20/05/2023;09:03:31;8;Hell's Kitchen;45;1;3;Tea;Brewed herbal tea;Peppermint;Large;3;May;Saturday;9;6;5
101646;20/05/2023;09:09:20;8;Hell's Kitchen;45;1;3;Tea;Brewed herbal tea;Peppermint;Large;3;May;Saturday;9;6;5
101684;20/05/2023;09:20:45;8;Hell's Kitchen;45;1;3;Tea;Brewed herbal tea;Peppermint;Large;3;May;Saturday;9;6;5
101801;20/05/2023;09:56:50;8;Hell's Kitchen;45;1;3;Tea;Brewed herbal tea;Peppermint;Large;3;May;Saturday;9;6;5
101996;20/05/2023;10:57:47;8;Hell's Kitchen;45;1;3;Tea;Brewed herbal tea;Peppermint;Large;3;May;Saturday;10;6;5
102442;20/05/2023;20:53:19;8;Hell's Kitchen;45;1;3;Tea;Brewed herbal tea;Peppermint;Large;3;May;Saturday;20;6;5
102716;21/05/2023;09:10:02;8;Hell's Kitchen;45;1;3;Tea;Brewed herbal tea;Peppermint;Large;3;May;Sunday;9;0;5
103428;21/05/2023;18:39:10;8;Hell's Kitchen;45;1;3;Tea;Brewed herbal tea;Peppermint;Large;3;May;Sunday;18;0;5
103620;22/05/2023;07:27:19;8;Hell's Kitchen;45;1;3;Tea;Brewed herbal tea;Peppermint;Large;3;May;Monday;7;1;5
104346;22/05/2023;15:25:17;8;Hell's Kitchen;45;1;3;Tea;Brewed herbal tea;Peppermint;Large;3;May;Monday;15;1;5
104405;22/05/2023;16:16:10;8;Hell's Kitchen;45;1;3;Tea;Brewed herbal tea;Peppermint;Large;3;May;Monday;16;1;5
104417;22/05/2023;16:28:54;8;Hell's Kitchen;45;1;3;Tea;Brewed herbal tea;Peppermint;Large;3;May;Monday;16;1;5
104708;23/05/2023;07:13:17;8;Hell's Kitchen;45;1;3;Tea;Brewed herbal tea;Peppermint;Large;3;May;Tuesday;7;2;5
105086;23/05/2023;10:15:15;8;Hell's Kitchen;45;1;3;Tea;Brewed herbal tea;Peppermint;Large;3;May;Tuesday;10;2;5
105240;23/05/2023;12:09:01;8;Hell's Kitchen;45;1;3;Tea;Brewed herbal tea;Peppermint;Large;3;May;Tuesday;12;2;5
105496;23/05/2023;16:35:34;8;Hell's Kitchen;45;1;3;Tea;Brewed herbal tea;Peppermint;Large;3;May;Tuesday;16;2;5
105799;24/05/2023;07:36:44;8;Hell's Kitchen;45;1;3;Tea;Brewed herbal tea;Peppermint;Large;3;May;Wednesday;7;3;5
105864;24/05/2023;08:14:32;8;Hell's Kitchen;45;1;3;Tea;Brewed herbal tea;Peppermint;Large;3;May;Wednesday;8;3;5
106107;24/05/2023;10:19:20;8;Hell's Kitchen;45;1;3;Tea;Brewed herbal tea;Peppermint;Large;3;May;Wednesday;10;3;5
106216;24/05/2023;11:22:01;8;Hell's Kitchen;45;1;3;Tea;Brewed herbal tea;Peppermint;Large;3;May;Wednesday;11;3;5
106326;24/05/2023;12:50:29;8;Hell's Kitchen;45;1;3;Tea;Brewed herbal tea;Peppermint;Large;3;May;Wednesday;12;3;5
106409;24/05/2023;13:54:05;8;Hell's Kitchen;45;1;3;Tea;Brewed herbal tea;Peppermint;Large;3;May;Wednesday;13;3;5
106595;24/05/2023;16:28:19;8;Hell's Kitchen;45;1;3;Tea;Brewed herbal tea;Peppermint;Large;3;May;Wednesday;16;3;5
106698;24/05/2023;18:09:42;8;Hell's Kitchen;45;1;3;Tea;Brewed herbal tea;Peppermint;Large;3;May;Wednesday;18;3;5
107000;25/05/2023;08:25:21;8;Hell's Kitchen;45;1;3;Tea;Brewed herbal tea;Peppermint;Large;3;May;Thursday;8;4;5
107032;25/05/2023;08:39:00;8;Hell's Kitchen;45;1;3;Tea;Brewed herbal tea;Peppermint;Large;3;May;Thursday;8;4;5
107045;25/05/2023;08:41:40;8;Hell's Kitchen;45;1;3;Tea;Brewed herbal tea;Peppermint;Large;3;May;Thursday;8;4;5
108690;26/05/2023;16:01:39;8;Hell's Kitchen;45;1;3;Tea;Brewed herbal tea;Peppermint;Large;3;May;Friday;16;5;5
108896;26/05/2023;19:09:09;8;Hell's Kitchen;45;1;3;Tea;Brewed herbal tea;Peppermint;Large;3;May;Friday;19;5;5
109023;27/05/2023;08:04:02;8;Hell's Kitchen;45;1;3;Tea;Brewed herbal tea;Peppermint;Large;3;May;Saturday;8;6;5
109042;27/05/2023;08:10:21;8;Hell's Kitchen;45;1;3;Tea;Brewed herbal tea;Peppermint;Large;3;May;Saturday;8;6;5
109054;27/05/2023;08:14:06;8;Hell's Kitchen;45;1;3;Tea;Brewed herbal tea;Peppermint;Large;3;May;Saturday;8;6;5
109188;27/05/2023;09:06:41;8;Hell's Kitchen;45;1;3;Tea;Brewed herbal tea;Peppermint;Large;3;May;Saturday;9;6;5
109375;27/05/2023;10:09:02;8;Hell's Kitchen;45;1;3;Tea;Brewed herbal tea;Peppermint;Large;3;May;Saturday;10;6;5
109480;27/05/2023;10:40:31;8;Hell's Kitchen;45;1;3;Tea;Brewed herbal tea;Peppermint;Large;3;May;Saturday;10;6;5
110284;28/05/2023;09:17:26;8;Hell's Kitchen;45;1;3;Tea;Brewed herbal tea;Peppermint;Large;3;May;Sunday;9;0;5
110372;28/05/2023;10:32:16;8;Hell's Kitchen;45;1;3;Tea;Brewed herbal tea;Peppermint;Large;3;May;Sunday;10;0;5
110592;28/05/2023;13:34:57;8;Hell's Kitchen;45;1;3;Tea;Brewed herbal tea;Peppermint;Large;3;May;Sunday;13;0;5
111086;28/05/2023;19:30:47;8;Hell's Kitchen;45;1;3;Tea;Brewed herbal tea;Peppermint;Large;3;May;Sunday;19;0;5
111090;28/05/2023;19:35:01;8;Hell's Kitchen;45;1;3;Tea;Brewed herbal tea;Peppermint;Large;3;May;Sunday;19;0;5
111711;29/05/2023;15:34:30;8;Hell's Kitchen;45;1;3;Tea;Brewed herbal tea;Peppermint;Large;3;May;Monday;15;1;5
111718;29/05/2023;15:46:51;8;Hell's Kitchen;45;1;3;Tea;Brewed herbal tea;Peppermint;Large;3;May;Monday;15;1;5
112066;30/05/2023;06:59:12;8;Hell's Kitchen;45;1;3;Tea;Brewed herbal tea;Peppermint;Large;3;May;Tuesday;6;2;5
112166;30/05/2023;07:58:30;8;Hell's Kitchen;45;1;3;Tea;Brewed herbal tea;Peppermint;Large;3;May;Tuesday;7;2;5
112379;30/05/2023;09:23:35;8;Hell's Kitchen;45;1;3;Tea;Brewed herbal tea;Peppermint;Large;3;May;Tuesday;9;2;5
112513;30/05/2023;10:17:54;8;Hell's Kitchen;45;1;3;Tea;Brewed herbal tea;Peppermint;Large;3;May;Tuesday;10;2;5
112846;30/05/2023;15:38:59;8;Hell's Kitchen;45;1;3;Tea;Brewed herbal tea;Peppermint;Large;3;May;Tuesday;15;2;5
112882;30/05/2023;16:19:36;8;Hell's Kitchen;45;1;3;Tea;Brewed herbal tea;Peppermint;Large;3;May;Tuesday;16;2;5
113101;31/05/2023;07:13:17;8;Hell's Kitchen;45;1;3;Tea;Brewed herbal tea;Peppermint;Large;3;May;Wednesday;7;3;5
113191;31/05/2023;08:04:02;8;Hell's Kitchen;45;1;3;Tea;Brewed herbal tea;Peppermint;Large;3;May;Wednesday;8;3;5
80456;01/05/2023;08:09:09;5;Lower Manhattan;43;1;3;Tea;Brewed herbal tea;Lemon Grass;Large;3;May;Monday;8;1;5
80472;01/05/2023;08:33:08;5;Lower Manhattan;43;1;3;Tea;Brewed herbal tea;Lemon Grass;Large;3;May;Monday;8;1;5
80862;01/05/2023;13:20:52;5;Lower Manhattan;43;1;3;Tea;Brewed herbal tea;Lemon Grass;Large;3;May;Monday;13;1;5
81049;01/05/2023;15:28:54;5;Lower Manhattan;43;1;3;Tea;Brewed herbal tea;Lemon Grass;Large;3;May;Monday;15;1;5
81301;01/05/2023;17:56:58;5;Lower Manhattan;43;1;3;Tea;Brewed herbal tea;Lemon Grass;Large;3;May;Monday;17;1;5
81563;02/05/2023;09:18:46;5;Lower Manhattan;43;1;3;Tea;Brewed herbal tea;Lemon Grass;Large;3;May;Tuesday;9;2;5
82568;03/05/2023;08:33:57;5;Lower Manhattan;43;1;3;Tea;Brewed herbal tea;Lemon Grass;Large;3;May;Wednesday;8;3;5
82874;03/05/2023;12:37:14;5;Lower Manhattan;43;1;3;Tea;Brewed herbal tea;Lemon Grass;Large;3;May;Wednesday;12;3;5
82960;03/05/2023;13:31:04;5;Lower Manhattan;43;1;3;Tea;Brewed herbal tea;Lemon Grass;Large;3;May;Wednesday;13;3;5
83361;03/05/2023;17:35:36;5;Lower Manhattan;43;1;3;Tea;Brewed herbal tea;Lemon Grass;Large;3;May;Wednesday;17;3;5
83438;03/05/2023;18:20:15;5;Lower Manhattan;43;1;3;Tea;Brewed herbal tea;Lemon Grass;Large;3;May;Wednesday;18;3;5
83450;03/05/2023;18:27:13;5;Lower Manhattan;43;1;3;Tea;Brewed herbal tea;Lemon Grass;Large;3;May;Wednesday;18;3;5
83804;04/05/2023;11:35:38;5;Lower Manhattan;43;1;3;Tea;Brewed herbal tea;Lemon Grass;Large;3;May;Thursday;11;4;5
85851;06/05/2023;10:55:28;5;Lower Manhattan;43;1;3;Tea;Brewed herbal tea;Lemon Grass;Large;3;May;Saturday;10;6;5
86744;07/05/2023;07:23:01;5;Lower Manhattan;43;1;3;Tea;Brewed herbal tea;Lemon Grass;Large;3;May;Sunday;7;0;5
87124;07/05/2023;10:07:01;5;Lower Manhattan;43;1;3;Tea;Brewed herbal tea;Lemon Grass;Large;3;May;Sunday;10;0;5
87785;08/05/2023;07:36:09;5;Lower Manhattan;43;1;3;Tea;Brewed herbal tea;Lemon Grass;Large;3;May;Monday;7;1;5
88069;08/05/2023;09:24:44;5;Lower Manhattan;43;1;3;Tea;Brewed herbal tea;Lemon Grass;Large;3;May;Monday;9;1;5
88121;08/05/2023;09:46:47;5;Lower Manhattan;43;1;3;Tea;Brewed herbal tea;Lemon Grass;Large;3;May;Monday;9;1;5
88830;08/05/2023;18:49:18;5;Lower Manhattan;43;1;3;Tea;Brewed herbal tea;Lemon Grass;Large;3;May;Monday;18;1;5
89229;09/05/2023;09:06:46;5;Lower Manhattan;43;1;3;Tea;Brewed herbal tea;Lemon Grass;Large;3;May;Tuesday;9;2;5
89518;09/05/2023;10:48:14;5;Lower Manhattan;43;1;3;Tea;Brewed herbal tea;Lemon Grass;Large;3;May;Tuesday;10;2;5
90058;10/05/2023;06:50:33;5;Lower Manhattan;43;1;3;Tea;Brewed herbal tea;Lemon Grass;Large;3;May;Wednesday;6;3;5
90210;10/05/2023;07:53:15;5;Lower Manhattan;43;1;3;Tea;Brewed herbal tea;Lemon Grass;Large;3;May;Wednesday;7;3;5
90661;10/05/2023;10:42:06;5;Lower Manhattan;43;1;3;Tea;Brewed herbal tea;Lemon Grass;Large;3;May;Wednesday;10;3;5
91158;11/05/2023;06:00:05;5;Lower Manhattan;43;1;3;Tea;Brewed herbal tea;Lemon Grass;Large;3;May;Thursday;6;4;5
91173;11/05/2023;06:10:04;5;Lower Manhattan;43;1;3;Tea;Brewed herbal tea;Lemon Grass;Large;3;May;Thursday;6;4;5
91327;11/05/2023;07:39:26;5;Lower Manhattan;43;1;3;Tea;Brewed herbal tea;Lemon Grass;Large;3;May;Thursday;7;4;5
91755;11/05/2023;10:49:27;5;Lower Manhattan;43;1;3;Tea;Brewed herbal tea;Lemon Grass;Large;3;May;Thursday;10;4;5
93105;12/05/2023;16:26:06;5;Lower Manhattan;43;1;3;Tea;Brewed herbal tea;Lemon Grass;Large;3;May;Friday;16;5;5
93179;12/05/2023;17:55:27;5;Lower Manhattan;43;1;3;Tea;Brewed herbal tea;Lemon Grass;Large;3;May;Friday;17;5;5
93968;13/05/2023;11:19:21;5;Lower Manhattan;43;1;3;Tea;Brewed herbal tea;Lemon Grass;Large;3;May;Saturday;11;6;5
94114;13/05/2023;14:04:19;5;Lower Manhattan;43;1;3;Tea;Brewed herbal tea;Lemon Grass;Large;3;May;Saturday;14;6;5
94611;14/05/2023;08:42:24;5;Lower Manhattan;43;1;3;Tea;Brewed herbal tea;Lemon Grass;Large;3;May;Sunday;8;0;5
94929;14/05/2023;10:02:17;5;Lower Manhattan;43;1;3;Tea;Brewed herbal tea;Lemon Grass;Large;3;May;Sunday;10;0;5
95637;15/05/2023;07:39:30;5;Lower Manhattan;43;1;3;Tea;Brewed herbal tea;Lemon Grass;Large;3;May;Monday;7;1;5
95717;15/05/2023;08:09:45;5;Lower Manhattan;43;1;3;Tea;Brewed herbal tea;Lemon Grass;Large;3;May;Monday;8;1;5
96012;15/05/2023;09:58:31;5;Lower Manhattan;43;1;3;Tea;Brewed herbal tea;Lemon Grass;Large;3;May;Monday;9;1;5
96204;15/05/2023;11:08:53;5;Lower Manhattan;43;1;3;Tea;Brewed herbal tea;Lemon Grass;Large;3;May;Monday;11;1;5
97678;16/05/2023;16:05:55;5;Lower Manhattan;43;1;3;Tea;Brewed herbal tea;Lemon Grass;Large;3;May;Tuesday;16;2;5
97930;17/05/2023;07:00:52;5;Lower Manhattan;43;1;3;Tea;Brewed herbal tea;Lemon Grass;Large;3;May;Wednesday;7;3;5
98018;17/05/2023;07:35:27;5;Lower Manhattan;43;1;3;Tea;Brewed herbal tea;Lemon Grass;Large;3;May;Wednesday;7;3;5
98227;17/05/2023;09:01:54;5;Lower Manhattan;43;1;3;Tea;Brewed herbal tea;Lemon Grass;Large;3;May;Wednesday;9;3;5
98937;18/05/2023;06:58:52;5;Lower Manhattan;43;1;3;Tea;Brewed herbal tea;Lemon Grass;Large;3;May;Thursday;6;4;5
99706;18/05/2023;12:55:50;5;Lower Manhattan;43;1;3;Tea;Brewed herbal tea;Lemon Grass;Large;3;May;Thursday;12;4;5
100098;19/05/2023;06:34:51;5;Lower Manhattan;43;1;3;Tea;Brewed herbal tea;Lemon Grass;Large;3;May;Friday;6;5;5
100106;19/05/2023;06:37:51;5;Lower Manhattan;43;1;3;Tea;Brewed herbal tea;Lemon Grass;Large;3;May;Friday;6;5;5
100177;19/05/2023;07:09:40;5;Lower Manhattan;43;1;3;Tea;Brewed herbal tea;Lemon Grass;Large;3;May;Friday;7;5;5
101204;19/05/2023;18:12:23;5;Lower Manhattan;43;1;3;Tea;Brewed herbal tea;Lemon Grass;Large;3;May;Friday;18;5;5
101586;20/05/2023;08:56:11;5;Lower Manhattan;43;1;3;Tea;Brewed herbal tea;Lemon Grass;Large;3;May;Saturday;8;6;5
102250;20/05/2023;16:14:15;5;Lower Manhattan;43;1;3;Tea;Brewed herbal tea;Lemon Grass;Large;3;May;Saturday;16;6;5
104141;22/05/2023;12:16:01;5;Lower Manhattan;43;1;3;Tea;Brewed herbal tea;Lemon Grass;Large;3;May;Monday;12;1;5
104770;23/05/2023;07:38:29;5;Lower Manhattan;43;1;3;Tea;Brewed herbal tea;Lemon Grass;Large;3;May;Tuesday;7;2;5
104850;23/05/2023;08:21:08;5;Lower Manhattan;43;1;3;Tea;Brewed herbal tea;Lemon Grass;Large;3;May;Tuesday;8;2;5
105867;24/05/2023;08:15:44;5;Lower Manhattan;43;1;3;Tea;Brewed herbal tea;Lemon Grass;Large;3;May;Wednesday;8;3;5
106339;24/05/2023;13:07:13;5;Lower Manhattan;43;1;3;Tea;Brewed herbal tea;Lemon Grass;Large;3;May;Wednesday;13;3;5
106361;24/05/2023;13:23:41;5;Lower Manhattan;43;1;3;Tea;Brewed herbal tea;Lemon Grass;Large;3;May;Wednesday;13;3;5
106649;24/05/2023;17:18:04;5;Lower Manhattan;43;1;3;Tea;Brewed herbal tea;Lemon Grass;Large;3;May;Wednesday;17;3;5
108224;26/05/2023;09:44:15;5;Lower Manhattan;43;1;3;Tea;Brewed herbal tea;Lemon Grass;Large;3;May;Friday;9;5;5
109724;27/05/2023;14:17:18;5;Lower Manhattan;43;1;3;Tea;Brewed herbal tea;Lemon Grass;Large;3;May;Saturday;14;6;5
109778;27/05/2023;15:00:52;5;Lower Manhattan;43;1;3;Tea;Brewed herbal tea;Lemon Grass;Large;3;May;Saturday;15;6;5
110421;28/05/2023;11:18:54;5;Lower Manhattan;43;1;3;Tea;Brewed herbal tea;Lemon Grass;Large;3;May;Sunday;11;0;5
111133;29/05/2023;07:28:30;5;Lower Manhattan;43;1;3;Tea;Brewed herbal tea;Lemon Grass;Large;3;May;Monday;7;1;5
